time,post_id,post_content,post_type,like,share,company
2014-10-06 19:43:21,fb.com/219449834741698_869009713119037,,Huawei Mobile updated their cover photo.,68,1,Huawei
2014-10-06 16:59:34,fb.com/219449834741698_868950976458244,"家中的有小朋友的，對於 Dora 朵拉不陌生吧？知道的+1

「Dora的探險學園」APP 是由知名的英文學習動畫影集 Dora the Explorer(愛探險的朵拉)研發而來的。

可以讓小朋友跟著DoraDora 一起冒險，在遊戲中，可以訓練他們的視覺、聽覺、觸覺，還能經由互動體驗＂說＂的樂趣，Dora 與她的猴子好朋友 Boots 會一步步、慢慢的帶領著小朋友進入故事的情境中...

下載：http://goo.gl/OL6Xjh",,27,1,Huawei
2014-10-04 22:00:02,fb.com/219449834741698_867777419908933,"【華為粉絲團回饋週！再抽榮耀3C LTE！】

今天最後一檔，沒跟到就太可惜了！
10/4 23:00前快留言號召你的2位好友加入華為台灣粉絲團
留言:AAA,BBB 快來加入華為台灣粉絲團，參加華為粉絲團回饋週！再抽榮耀3C LTE！
號召加入成功就有機會讓你和加入的好友各獲得華為5000mAh行動電源各1台！(共有30台)

10/7將會公佈9/30活動得獎名單，敬請持續鎖定 華為台灣！

凡欲參加本活動者請務必先行詳閱本活動說明>> http://goo.gl/JL2g4s。參與即表示已同意本活動說明。",,595,305,Huawei
2014-10-03 22:00:08,fb.com/219449834741698_867152269971448,"【華為粉絲團回饋週！再抽榮耀3C LTE！】

好評不斷的榮耀3C LTE
看看達人們怎麼說>>http://goo.gl/0QQDHk

10/3 23:00前快搶先留言回答你最喜歡哪一位達人開箱文
ex:我最喜歡 AAA 分享的榮耀3C LTE開箱文
並分享活動PO文於個人Facebook頁面，就有機會獲得抽華為彩虹水杯！(共有20名)

再參加明天的活動，就可抽超高CP值的榮耀3C LTE！別忘了確認有參加9/30-10/2的活動喔！
9/30活動由此去>http://goo.gl/mNjL7Y
10/1活動由此去>http://goo.gl/O2HyoR
10/2活動由此去>http://goo.gl/SctpqB

凡欲參加本活動者請務必先行詳閱本活動說明>> http://goo.gl/JL2g4s。參與即表示已同意本活動說明。",,358,284,Huawei
2014-10-03 18:23:49,fb.com/219449834741698_867011846652157,"   【MediaPad X1 7.0 更新再次公告】由於新版本檔案過大,不能採用OTA無線升級,必須到官網下載,提醒X1 7.0的用戶盡快下載Android 4.4的版本更新~
",Huawei Mobile shared their photo.,53,0,Huawei
2014-10-02 22:00:01,fb.com/219449834741698_866416256711716,"【華為粉絲團回饋週！再抽榮耀3C LTE！】

CP值爆表的榮耀3C LTE，你還在等什麼? 
超優特點看這裡>>http://goo.gl/0QQDHk

10/2 23:00前快搶先留言回答榮耀3C LTE最吸引你的特點，並分享活動PO文於個人Facebook頁面，就有機會獲得華為機器人USB！(共有10名)

今天才開始參加的粉絲，別忘記要參加9/30和10/1活動，以及接下來2天的活動，就可抽超高CP值的榮耀3C LTE！請持續鎖定 華為台灣！

凡欲參加本活動者請務必先行詳閱本活動說明>> http://goo.gl/JL2g4s。參與即表示已同意本活動說明。",Huawei Mobile added 3 new photos.,383,295,Huawei
2014-10-02 11:00:00,fb.com/219449834741698_866283883391620,"【Mate 7】最佳指紋辨識Android手機-- AndroidPIT.com
好消息! 擁有完美外型、長效續航力及精準指紋解鎖等強大功能的 HUAWEI Ascend Mate 7，感謝國外手機評測權威網站AndroidPIT.com給予 5 星級評分肯定與支持！
點看5星級評分報導--http://goo.gl/UHMSMm",,85,1,Huawei
2014-10-01 22:00:00,fb.com/219449834741698_865926906760651,"【華為粉絲團回饋週！再抽榮耀3C LTE！】

10/1 23:00前快搶先留言與tag 好友
@XXX 我想推薦你跟我一起加入華為台灣粉絲團
(範例: 華為台灣 我想推薦你跟我一起加入華為台灣粉絲團)
並分享活動PO文於個人Facebook頁面，就有機會讓你和好友各獲得1個華為多功能讀卡機！(共有15名)

請持續鎖定 華為台灣！從9/30參加的粉絲，別忘記接下來3天都參加還可抽超高CP值的榮耀3C LTE！

凡欲參加本活動者請務必先行詳閱本活動說明>> http://goo.gl/JL2g4s。參與即表示已同意本活動說明。",Huawei Mobile added 3 new photos.,479,364,Huawei
2014-10-01 17:00:00,fb.com/219449834741698_865902613429747,"【4G達人實證篇，通訊達人掛保證】
平價高規享受4G生活，第一指名品牌：華為
看看通訊達人怎麼說--http://goo.gl/Ymjdir

👍全民通信樹林中華店盧志成店長：『擁有4G速度手機也要跟得上』
👍旺旺通信文化店蕭涵云主任：『平價高規4G享受不再高門檻』 
👍弘樺通訊陳麗娜店長：『高規平板跌破萬元啟動4G生活的好選擇』",,68,0,Huawei
2014-10-01 10:16:54,fb.com/219449834741698_865774040109271,"【Ascend P7 搭配中華4G方案 手機0元】

HUAWEI Ascend P7  世界最強800萬畫素前鏡頭全景自拍
搭配中華電信4G首航方案再優惠，月付 $ 1,136，手機0元起!

Ascend P7自6月底上市後，市場好評不斷；Ascend P7 擁有世界最強800萬畫素前鏡頭全景自拍功能、以及6.5mm超輕薄玻璃鏡面機身，背面七層鍍膜工藝設計，支援4G高速上網。為了讓消費者能以更優惠的價格，輕鬆享受Ascend P7所帶來的極致工藝、極致飆網及極致影像；即日起，獨家合作的中華電信4G首航方案推出更優惠的手機綁約價格，消費者只要月付 $ 1,136，即可以專案價 $ 0元，將Ascend P7帶回家；相較於9月份中華4G首航方案，Ascend P7手機綁約價調降 $ 1,990！除了搭配中華電信4G首航方案中，月付 $ 1,136資費方案，手機專案價大幅優惠外，包括月付 $ 636, $ 936等資費，相較於9月份中華電信4G首航方案，Ascend P7手機綁約價約有$ 1,500 降價優惠，讓消費者可依個人預算及通話、上網需求，選擇最適合的資費服務。即日起，HUAWEI Ascend P7搭配中華電信4G首航方案再優惠，於中華電信門市及特約服務中心熱烈開賣！",,90,0,Huawei
2014-09-30 22:00:00,fb.com/219449834741698_865491913470817,"【華為粉絲團回饋週！再抽榮耀3C LTE！】

9/30 23:00前快搶先留言「一起加入華為台灣粉絲團，參加華為粉絲團回饋週！再抽榮耀3C LTE！」
並分享活動PO文於個人Facebook頁面
就有機會獲得華為造型鑰匙圈！(共有20名)

接下來4天都參加還可抽CP值爆錶的榮耀3C LTE！敬請關注 華為台灣！

凡欲參加本活動者請務必先行詳閱本活動說明>> http://goo.gl/JL2g4s。參與即表示已同意本活動說明。",,480,376,Huawei
2014-09-30 17:30:00,fb.com/219449834741698_865399550146720,"【免萬 5 吋八核機！榮耀 6 陸版開箱評測！】
眾所矚目的榮耀 6，跟ePrice小編一起來看這部高性價比旗艦榮耀 6 的具體表現吧！
--http://goo.gl/f85SDE

榮耀 6 搭載了海思 HiSilicon 新一代八核處理器麒麟 920，但價格也並未超過人民幣 2000 元（標配），凸顯榮耀 6 的黑馬本色。而它 3GB RAM、16GB ROM、500 萬畫素前置、1300 萬畫素主相機也都是時下旗艦的標配。

你在等待榮耀 6在台上市嗎？快+1並告訴我們你有多期待～",,118,3,Huawei
2014-09-30 11:09:54,fb.com/219449834741698_865301143489894,Ascend Mate7搭載了海思最新的麒麟Kirin 925超八核處理器，該芯片採用8+1的超8核芯片架構，由4個A15大核、4個A7小核和1個智能微核組成將效能作為重大突破的同時，兼顧功耗的平衡。不單如此，Kirin 925處理器在通訊及網路信號接收性能，完全超越市面上的其他旗艦機。,,46,8,Huawei
2014-09-30 01:05:00,fb.com/219449834741698_865371620149513,"創下金氏世界紀錄的免解鎖拍照功能,手機不用解鎖,不用開螢幕,按下指定快拍鍵只要0.6秒就能拍照.",Huawei Mobile added a new photo to the album: Honor 6.,11,0,Huawei
2014-09-29 22:00:00,fb.com/219449834741698_864957963524212,"華為台灣粉絲團為了感謝粉絲們的支持
9/30-10/4特別準備好禮回饋給粉絲們～
天天在粉絲團上都有活動等你來參加喔！
參加活動除了可抽當天專屬好禮外，
連續5天都參加還可抽CP值爆錶的榮耀3C LTE！

活動即將於9/30晚間10點開始
敬請鎖定 華為台灣！",,147,3,Huawei
2014-09-29 17:30:00,fb.com/219449834741698_864869370199738,"【前鏡吧! 華為Huawei Ascend P7的小資幸福生活體驗GO走走拍生活!】
娜娜小編手機記錄生活全記錄--http://goo.gl/J9zVQf

接觸到了朋友狂推的華為Huawei AscendP7手機，打破原有觀念，熊熊發現它真的是一隻完全為女孩量身打造的好用手機喔！完全實現娜娜小編想用照片過生活，徹底實踐走到哪 ; 拍到哪的崇高精神！

如果你跟娜一樣喜愛拍照，尤其是自拍控，喜歡CP值高的好東西，真的不妨多看看這隻Ascend P7幾眼買來玩玩看，但，心用過就會變心的噢XD",,52,0,Huawei
2014-09-29 13:00:00,fb.com/219449834741698_864744110212264,"【HUAWEI Mate 7】4,100mAh大容量電池，一路陪你走到最後

7配備超長使用效能的4100 mAh電池，續航力可以持續超過兩天。
你可以連續8小時觀看線上電影，或是連續60小時聽音樂，還是想要連續9小時上網~
HUAWEI Mate 讓你隨心所欲享受不斷電生活！

Huawei Mate 7介紹影片:http://goo.gl/gSaFpr",,41,1,Huawei
2014-09-26 17:00:00,fb.com/219449834741698_863317883688220,"【旅行拍照一台就夠的榮耀3C LTE-藥師吉米】
看吉米到希臘旅行，實測榮耀3C LTE的拍照記錄吧 
--http://goo.gl/t1msyr

華為的榮耀3C LTE版以五千左右的價格，卻能有這樣的拍照表現，真的是CP值性價比超高的，旅行拍照一台就可以搞定~吉米推薦，一定可以讓你很滿意！
主相機有八百萬畫素，28mm的廣角加上f2.0大光圈，也有LED補光燈！日拍夜拍都清楚，重點是廣角是旅行拍照必備啊！
前鏡頭有500萬畫素，有十段的美顏效果，不只美膚，會針對臉型、顏色都修飾，但其他地方像是後方的景色就不會有這樣效果，所以就是人美景美的感覺！",,53,1,Huawei
2014-09-26 13:00:00,fb.com/219449834741698_863256837027658,"【HUAWEI Mate 7】6吋 FHD螢幕，精采畫面完美呈現，Mate 7讓你宛如身歷其境！
搭載省電的6 吋 FHD LTPS 螢幕，並採用JDI IPS-NEO™負向液晶屏技術，提供令人讚嘆的1500 :1高對比率，呈現出精細的銳利影像，螢幕顯示更細膩，功耗卻降得更低。
Mate 7帶你的眼睛看到超乎想像的微小細節和跳出範圍框架的絕美色澤，如實呈現~

Huawei Mate 7介紹影片:http://goo.gl/gSaFpr",,47,2,Huawei
2014-09-25 17:00:01,fb.com/219449834741698_862838693736139,"粉絲詢問度超高的，就是華為手機螢幕要怎麼截圖？
Android手機螢幕截圖方式都是：音量鍵下鍵+電源鍵同時按壓

如果很常用到截圖功能，也可以下載「截圖工具」APP
透過APP來幫你完成截圖的工作～

下載：http://goo.gl/5dhdTE",,45,3,Huawei
2014-09-25 10:01:54,fb.com/219449834741698_862712770415398,"海思麒麟 925 處理器同時支援領先的4G LTE Cat 6網路,下載速度可達300Mbps",Huawei Mobile added a new photo to the album: 海思麒麟 925 處理器 (超八核).,11,0,Huawei
2014-09-25 10:01:54,fb.com/219449834741698_862712767082065,"在同樣的信號環境下,海思麒麟 925 處理器的信號接收能力較其他品牌手機高出4dB.",Huawei Mobile added a new photo to the album: 海思麒麟 925 處理器 (超八核).,10,0,Huawei
2014-09-25 09:55:57,fb.com/219449834741698_862710373748971,"【影片介紹HiSilicon Kirin 925 Processor】海思麒麟925 超八核處理器

Ascend Mate7搭載了海思最新的麒麟Kirin 925超八核處理器，該芯片採用8+1的超8核芯片架構，由4個A15大核、4個A7小核和1個智能微核組成將效能作為重大突破的同時，兼顧功耗的平衡。不單如此，Kirin 925處理器在通訊及網路信號接收性能，完全超越市面上的其他旗艦機。

觀看影片 http://goo.gl/XBeyub",,20,0,Huawei
2014-09-24 19:00:00,fb.com/219449834741698_862285737124768,"【產品軟體OTA升級通知 】- MediaPad M1 8.0
MediaPad M1 8.0在使用時，會主動收到OTA訊息，軟體版本升級至S8-306LV100R001C225B010。按下更新，就可以提升以下效能~
注意：
★在有穩定Wi-Fi網路進行軟體更新
★須將重要資料備份，以避免重要資料遺失

主要更新內容：
1.提高系統穩定性
2.提供使用者更好的體驗
3.提升無線通訊性能
4.修正部分軟體運作機制",,47,0,Huawei
2014-09-24 15:00:00,fb.com/219449834741698_862231247130217,"【HUAWEI Mate 7】極速LTE Cat6 連線能力，任何精彩絕不累格
Ascend Mate7 具備最快速的 LTE Cat6 連線能力，下載速度最高可達 300 Mbps，只需不到 30 秒的時間即可下載HD高畫質電影。無論你在什麼地方、什麼時間，任何精彩都不錯過.

Huawei Mate 7介紹影片:http://goo.gl/gSaFpr",,40,0,Huawei
2014-09-23 20:00:00,fb.com/219449834741698_861872860499389,"手機APP能驅逐你的瞌睡蟲?!

有時候害怕自己會不小心睡著? 古代人用懸梁刺股，現代人如果有個手機 App ，應該會有些幫助吧!

「Poink」這款可以提醒你已經打瞌睡的APP，利用手機傾斜的角度來看是否打瞌睡了，當手機向前或向後傾斜，就會開始以震動方式來試著喚醒你，直到將手機直立為止。
如果持續震動仍未醒來，就會開始響鈴啦！

小編建議使用此APP要將震動和鈴聲都打開，最好選個會嚇醒的鈴聲才有效啦～

下載：http://goo.gl/ChbTjY",,39,3,Huawei
2014-09-23 14:00:01,fb.com/219449834741698_861745317178810,"【HUAWEI Mate 7】按壓式指紋辨識，為你的秘密提供最安全把關
Mate 7指紋辨識裝置位於手機背面，支援360度指紋讀取辨識，至少提升80 %的速度解鎖手機，即使在手心濕潤或者下小雨的環境下，輕按即可立即解鎖、啟動手機，更提供文件加密、應用程式加密及個人檔案夾加密等應用。
指紋讀取和加密的資料儲存都在晶片中完成，指紋傳感器接口和驅動程式都被封裝在Secure OS中，實現全球公認最安全的保護機制，避免第三方直接存取，進而保証指紋信息安全不外流。

Huawei Mate 7介紹影片:http://goo.gl/gSaFpr",,38,0,Huawei
2014-09-22 12:00:00,fb.com/219449834741698_867012683318740,"【MediaPad X1 7.0 -  Android 4.4】更新軟體已經發佈--提醒大家,本次為大版本的更新,在下載之前可以將重要的資料先備份在SD卡裡,避免原有的資料因為軟體與版本的衝突造成遺失.

官方網站下載網址: http://goo.gl/7mkGS4

版本: 7D-501L V100R002C324B007

主要更新內容如下:
1)Android系統從4.2.2版本升級4.4.2版本,提供更好的用戶體驗。
2)合入google安全補丁，增強了系統穩定性與安全性。
3)升級gms應用到最新版本，改善用戶體驗。",,49,5,Huawei
