貼文時間,貼文ID,貼文內容,分享內容,讚數,分享數
2015-05-29 03:05:54+00:00,360450250740751_783897601729345,下面 4 款小米台灣還沒賣的配件，你最想在台灣買到哪樣呢？點進圖片看看更多內容，分享你最想要的配件，再說說為什麼想要，最多人選的可能很快在台灣有得買！ ;),小米台灣 Mi Taiwan added 4 new photos — with Ching  Cheng and 3 others.,1328,46
2015-05-28 09:42:55+00:00,360450250740751_783417498444022,KPCB 合夥人兼趨勢大師 Mary Meeker 發表了 2015 年網路趨勢報告，指出 2012 到 2014 年期間，小米手機出貨量大幅增長 227%，成為中國智慧型手機出貨領先者。同時提到小米透過行動商務、智慧家庭、穿戴式裝置，引領物聯網革命（Internet of Things）。如果你是米粉請分享！,小米台灣 Mi Taiwan shared Mi's post.,163,0
2015-05-28 03:00:53+00:00,360450250740751_783332421785863,小米路由器mini 萬能無線中繼功能，一鍵擴大 WiFi 覆蓋，讓家中上網無死角。無需安裝網路線或任何專業設定，只要一鍵就能切換，變身成家中現有路由器的中繼器，適合搭配各種品牌路由器使用！mi.com 現貨立即購買,,477,15
2015-05-27 03:47:20+00:00,360450250740751_782898415162597,【小米手機4i 軟體升級】最新穩定版 V6.5.5.0 更新已釋出，小米4i 用戶跟著影片內方法去下載安裝更新吧！,,307,7
2015-05-26 03:27:00+00:00,360450250740751_782180095234429,"★★重溫小米手機4i 規格特點★★
官網現貨立即購買 → bit.ly/buymi4i

- 5 吋 1080p Full HD「陽光屏」螢幕；
- 1300 萬畫素 Sony / Samsung f/2.0 光圈主鏡頭；
- 500 萬畫素前鏡頭智慧美顏，雙色溫閃光燈；
- 3120mAh 大容量電池；
- 第二代高通 Snapdragon 八核 64 位元性能；
- 2GB RAM + 16GB ROM；
- 雙卡雙待﹑支援中華電信 / 遠傳 / 台灣大哥大 4G 1800Mhz 頻段；
- 一體成型、超薄機身，僅 7.8mm 薄，130g 輕",小米台灣 Mi Taiwan added 4 new photos.,326,9
2015-05-26 01:32:26+00:00,360450250740751_782347328551039,"【買小米就上 mi.com 】小米手機4i、紅米手機2、小米平板、小米路由器mini、行動電源、小米活塞耳機及各種配件都在小米官網。

今天中午 12 點小米手環及黃色、玫紅色、螢光橘腕帶再次開賣，別忘了分享、標記好友 :)",,444,37
2015-05-25 04:19:59+00:00,360450250740751_782016418584130,【MIUI 學堂】有訊息來了，不想打開應用查看？除了下拉通知欄外，你也可以選擇雙擊圖示快速預覽，就能直接顯示未讀消息～ :),,246,11
2015-05-24 03:46:51+00:00,360450250740751_781551115297327,【買小米就上 mi.com 】5 吋 1080p Full HD 小米手機4i 現貨直接買；5 月 26 日中午 12 點小米手環及黃色、玫紅色、螢光橘腕帶再次開賣。買小米就上 mi.com！快分享、標記好友！,,963,124
2015-05-23 03:47:00+00:00,360450250740751_781095382009567,"小米頭戴式耳機，手機直推高傳真音質，另附有 2 款耳罩供不同場合使用；高品質的記憶海綿，即時長時間配戴，也不會增加耳朵的負擔，來看看怎麼輕鬆更換耳罩 :)

工商服務時間：小米活塞耳機系列特價中，只到月底喔 → goo.gl/s8VtVk",,354,13
2015-05-22 03:45:00+00:00,360450250740751_780755648710207,小米手機4i 方方面面創新、分分寸寸輕薄：7.8mm 超窄機身卻兼備 3120mAh 大電池，再加上只有 130 克輕，是最適合放入口袋隨身攜帶的大小！更高的螢幕佔比，即使尺寸小巧，依然能給你 5 吋大螢幕體驗！小米官網 mi.com 現貨立即購買，點我進來看更多吧 ↓↓↓↓↓,,572,8
2015-05-21 03:40:00+00:00,360450250740751_780372788748493,【小米手機4i 油性筆挑戰】特別研發的防油污背蓋設計，除了不易留下指紋外，即使弄髒也容易清理，連油性筆都不怕！公開分享 +  留言回答：「鬼腳會帶 MI Logo 到 A、B、C 哪一點」，選出 2 位答對的用戶送出小米手環今晚 23:59 截止。小米手機4i 現正熱賣中 → mi.com/tw/mi4i/design,,738,496
2015-05-20 04:00:27+00:00,360450250740751_780061518779620,除了手機，小米還有耳機！小米頭戴式耳機、手機直推高傳真音質；小米活塞耳機系列聽歌神器；金澈耳機 1MORE 出品給你好品質、好音質，點進來看看有什麼優惠吧！,,506,11
2015-05-19 00:00:00+00:00,360450250740751_779337158852056,"今天中午 12 點小米手機4i 開賣，還有小米手環、螢光綠及藍色腕帶。提前登入填寫收貨地址，一鍵輕鬆購買！

**售價 NT$6499，5 吋 1080p Full HD「陽光屏」螢幕；1300 萬畫素 f/2.0 光圈主鏡頭；3120mAh 大容量電池；第二代高通 Snapdragon 八核 64 位元處理器；2GB RAM + 16GB ROM；雙卡雙待﹑支援 4G；出色特點盡在 7.8mm 薄，130g 輕的小米4i 身上。",,662,22
2015-05-18 03:01:53+00:00,360450250740751_779007648885007,"小米手機4i、小米手環、螢光綠及藍色腕帶 5/19 中午 12 點再次開賣啦！今晚 23:59 前公開分享 + 留言說你想要哪個，每種開賣產品各送一個，共抽出 4 位用戶！😉

小米手機4i 售價 NT$6499，採用 5 吋 1080p Full HD「陽光屏」螢幕；1300 萬畫素 f/2.0 光圈主鏡頭；3120mAh 大容量電池；雙卡雙待﹑支援 4G；第二代高通 Snapdragon 八核 64 位元處理器；2GB RAM + 16GB ROM，僅 7.8mm 薄，130g 輕。了解更多 mi.com/tw/mi4i/",,2322,1507
2015-05-17 03:21:11+00:00,360450250740751_778553555597083,"小米手機4i 相機不僅全功能，更好玩！採用 Sony / Samsung 1300 萬畫素鏡頭、f/2.0 大光圈、雙色溫閃光燈，還有 HDR、夜景防震、補光、美顏自拍、手動自定義白平衡、快門、ISO 等專業相機功能，讓拍照變得更有趣！

按我看用小米4i 拍攝原圖 goo.gl/AvBjvy (1/250秒 ƒ/2.0 ISO 100 HDR)",,422,10
2015-05-16 03:55:02+00:00,360450250740751_777774119008360,昨天入手小米手機4i 的用戶，有沒有人已經收到準備開箱啦？✋✋還沒拿到的用戶，先為你送上 Mobile01 小米4i 試用：體驗大電量與鮮豔陽光屏。下一輪開賣很快公佈，請留意小米台灣 Facebook！,,726,9
2015-05-15 05:01:08+00:00,360450250740751_777711119014660,感謝各位米粉參與小米手機 4i 首賣活動！請成功下單用戶在 12 小時內完成付款。下一輪開賣即將公佈，請繼續留意小米台灣 Facebook 消息！,,280,5
2015-05-14 23:05:00+00:00,360450250740751_777463549039417,"【小米手機4i 免預約直接購買】今天中午 12 點首賣，只售 NT$6499，別忘了提前登入填好收貨地址，並在訂單成立後 12 小時內完成付款。購買攻略 → goo.gl/GCa6bs

***5 吋 1080p Full HD「陽光屏」螢幕；1300 萬畫素 f/2.0 光圈主鏡頭；3120mAh 大容量電池；第二代高通 Snapdragon 八核 64 位元處理器；2GB RAM + 16GB ROM；雙卡雙待﹑支援 4G；出色特點盡在 7.8mm 薄，130g 輕的小米手機 4i 身上。",,666,19
2015-05-14 14:30:01+00:00,360450250740751_777368732382232,小米手機4i 首賣，就在明天 5/15 中午 12 點小米官網！先來看看有什麼優惠組合吧 ↓↓↓↓↓,,540,10
2015-05-14 01:30:01+00:00,360450250740751_776867255765713,"Engadget 中文版小米手機4i 超詳細評測：「定價 NT$ 6,499 卻又讓這台小米 4i 有著比預期還要好的表現和性價比，是一台意外地好評的中階手機。」

明天 5 月 15 日中午 12 點 小米手機 4i 終於要首賣了，最後一天到 mi.com 分享、Like 小米4i 特點贏手機！",,622,13
2015-05-13 03:08:36+00:00,360450250740751_776413955811043,"【5月15日中午12點】小米手機4i 首賣，小米手環同步開賣！小米手機4i 基於 Android 5.0 深度定制，完美搭配小米手環的各種功能，別忘了標記、轉發分享給你的朋友 ;)

5 吋 1080p Full HD「陽光屏」螢幕；1300 萬畫素 f/2.0 光圈主鏡頭；3120mAh 大容量電池；雙卡雙待﹑支援4G；第二代高通 Snapdragon 八核 64 位元處理器；2GB RAM + 16GB ROM，出色科技盡在 7.8mm 薄，130g 輕的小米手機 4i 身上。",,1796,116
2015-05-12 03:58:59+00:00,360450250740751_776016279184144,"【小米手機4i 首賣】5/15 中午 12 點小米官網開賣，售價 $6499！

快上 mi.com 分享、Like 小米4i 特點贏手機！（看看你有沒有中獎：https://goo.gl/GCa6bs）

小米手機4i：5 吋 1080p Full HD「陽光屏」螢幕；1300 萬畫素 f/2.0 大光圈主鏡頭；雙卡雙待﹑支援 4G；7.8mm 薄、130g 輕卻有 3120mAh 大容量電池；第二代高通 Snapdragon 八核 64 位元處理器；2GB RAM + 16GB ROM。",,535,15
2015-05-12 00:45:01+00:00,360450250740751_775835059202266,"【小米手機4i 】5 月 15 日中午小米官網 mi.com/tw/mi4i 首賣，售價 NT$6499

來看看 3C 達人廖阿輝 超快速開箱動手玩↓↓↓↓↓
2:40 小米4 vs. 小米4i，真的有血緣關係？
3:35 小米4i 真身
5:47 一體成型設計、超耐髒機身
6:56 非常舒服好握的手感
8:46 這麼薄，電池還能這麼大？",,537,39
2015-05-11 10:02:06+00:00,360450250740751_775705385881900,"【小米頭戴式耳機 5月12日中午12點再度開賣】

「小米頭戴式耳機的三款耳罩，大的耳罩雖然最舒服，但海綿耳罩，聲音既集中又自然。最後講到性價比，其實是相當超值的。而且聲音之外，耳機本身的工設也相當細緻，是我走在路上會想戴的耳機。」by @ShortySoul

更多用戶體驗分享：http://tw.miui.com/thread-17060-1-1.html",,562,34
2015-05-11 03:22:54+00:00,360450250740751_775626352556470,"【5 月 15 日小米手機4i 首賣】今天 23:59 前公開分享 + 留言說「我最 Like 的小米手機4i 特色是____」，就有機會獲得 F 碼 1 個共送出 5 個！

創新精彩，螢幕驚艷：5 吋 1080p Full HD「陽光屏」螢幕，畫素級獨立調節，提高畫面對比度。採用 5 種先進技術，配合 441 PPI﹑95% NTSC 高色彩飽和度﹑178° 可視角度，只售 $6499！快到官網 Like 小米4i 特點贏手機！

「什麼是陽光屏」影片→→ https://goo.gl/mKE2RR",,1974,469
2015-05-10 04:05:00+00:00,360450250740751_775222155930223,小米祝各位偉大的媽咪母親節快樂，天天開心！你今年怎麼慶祝母親節呢？在下面留言中貼上一張你和媽咪的合照 + 說句感謝媽咪的話，小米幫你送給媽咪一份驚喜小禮物！隨機選出一位，今晚 22:00 前截止 <3 <3 <3,,640,14
2015-05-10 03:21:34+00:00,360450250740751_775221582596947,"金色？紅色？銀色？16000？10400？5000？我全部都要！

5 月 12 日中午 12 點小米行動電源全系列讓你一次買個夠。10400 版本金、紅新色首賣，售價 NT$395，還有 16000 大電量版本及紅色 5000 輕薄版本再次開賣，別忘了轉發分享給朋友 :)",,2208,304
2015-05-09 03:21:17+00:00,360450250740751_774758395976599,"【小米手機4i 免預約首賣】一體成型，細膩觸感。精湛設計工藝令小米手機 4i 機身手感與美觀兼具，後蓋和邊框緊密無縫。集結 7.8mm 薄﹑130g 輕的纖薄機身及 3120mAh 大電池，綻放科技之美！5 月 15 日中午 12 點首賣，只售 NT$6499。

到官網 mi.com 按讚參加活動就有機會贏手機，快去參加吧！",,328,9
2015-05-08 10:15:31+00:00,360450250740751_774490272670078,【5月15日小米手機4i 首賣】小身材，大電池，機身薄至 7.8mm，電池大至 3120mAh，採用最先進的 4.4V 高壓電池工藝，能量密度達到 700Wh/L；電池體積更小，能量卻更高，電池容量比一般 5 吋手機多 38%，售價 NT$6499。快到官網 Like 小米 4i 特點贏手機！,,896,18
2015-05-08 03:56:20+00:00,360450250740751_773757626076676,由虎哥主持的發佈會昨天圓滿結束！小米手機4i 下星期五 5 月 15 日中午 12 點免預約首賣，售價 $6499！同時台灣米粉的家－小米之家預計在六月開幕 <3 想了解更多小米手機4i 的特點嗎？更多新品介紹看這裡 →→ www.mi.com/tw/mi4i/,小米台灣 Mi Taiwan added 4 new photos.,488,11
2015-05-07 10:26:17+00:00,360450250740751_773012206151218,"拆機時間：虎哥和部落客現場拆解小米手機4i，同時示範「陽光屏」技術。與內建的「自動亮度調整」功能不同，每秒對螢幕的每一個畫素獨立調節，動態提高畫面對比度，強光下，使螢幕看起來和室內一樣清晰！www.mi.com/tw/mi4i/

小米手機4i  5/15 中午 12 點免預約首賣，只售 $6499！現在到小米官網參加活動還有機會天天贏，快去參加！",,575,16
2015-05-07 07:52:43+00:00,360450250740751_772983316154107,"【小米手機 4i 免預約首發】5/15 中午 12 點開賣，只售 $6499！
5 吋 1080p Full HD「陽光屏」螢幕；1300 萬畫素 f/2.0 光圈主鏡頭；雙卡雙待﹑支援4G；3120mAh 大容量電池；第二代高通 Snapdragon 八核 64 位元處理器；2GB RAM + 16GB ROM，出色科技盡在 7.8mm 薄，130g 輕的小米手機 4i 身上。

公開分享 + 留言說「我最 Like 小米手機 4i 的特點是____」就有機會獲得 1 台！點進連結參加活動還有機會天天贏，快參加！",,12946,2714
2015-05-06 14:59:33+00:00,360450250740751_772554036197035,【小米手機 4i 活動規則及購買攻略】,小米台灣 Mi Taiwan published a note.,1105,280
2015-05-06 02:52:32+00:00,360450250740751_772499902869115,"【小米手機 4i 售價 $____】即將上市！明天小米國際部副總裁 Hugo 將會親自來台灣，為大家介紹小米手機 4i 及宣布開賣消息！

明天 4pm 前公開分享 + 留言回答「我猜小米手機 4i 售價 $____」，答對就有機會獲得 F 碼 1 個共 5 個！",,4128,1254
2015-05-05 04:27:39+00:00,360450250740751_772144476237991,小米運動 Android App 可以更新囉。新版本增加手機鬧鐘和訊息提醒（需配合最新版MIUI，目前支援部分小米手機的開發版、體驗版）還有每日睡眠結果通知功能；調整部分介面設計；修正 bug 及連線問題，別忘了到 Google Play 更新,,622,17
2015-05-05 01:59:00+00:00,360450250740751_772099992909106,【5月5日 10am-10pm 限定】 慶祝母親節，今天買紅米手機2 就送白色簡裝版活塞耳機 + 高透保護貼組合！紅米手機2 售價NT$3799，133 克輕巧，4.7 吋絕佳握感，有金屬灰、白色兩色可選，現在就上小米官網選購！,,808,11
2015-05-04 03:15:00+00:00,360450250740751_771740752945030,"5 月 7 日 Hugo 親自為你帶來小米手機 4i 更多細節及開賣消息，敬請期待！

【12 張圖看設計與電池】: http://goo.gl/r0qaBj
【17 張圖了解螢幕、鏡頭和效能】: http://goo.gl/u1G6yt

恭喜@呂俊毅 (monster.toto.7) 參加小米手機4i 留言分享活動，搶先獲得一台小米手機4i！請在 5/7 中午 12 點前私信 小米台灣 Mi Taiwan ，恭喜！",,462,12
